3.500323,-1.604115,-8.836998
1.309628,-0.864307,-9.241618
1.091756,-5.102044,-8.621520
0.407014,-5.149928,-8.367735
5.061342,3.165135,-9.639056
2.803610,2.384625,-9.066842
2.999935,1.074997,-8.609550
4.261679,3.435679,-8.353370
3.986346,4.496311,-7.831434
3.493140,4.299986,-7.252037
4.194641,5.657498,-6.758832
4.323928,6.584054,-6.335058
2.671929,3.761291,-5.868188
1.151611,5.473145,-4.999093
4.584896,7.204153,-3.775656
3.967192,7.187393,-2.918532
3.895366,7.603984,-1.994370
4.386178,8.422801,-1.019930
4.249708,8.398859,-0.579397
4.072537,7.955932,0.665588
1.575385,8.889670,2.669535
1.953669,9.430760,3.351882
1.474828,9.265560,3.727772
2.202666,8.607155,4.462792
1.438915,8.501810,4.874595
0.847547,8.231265,5.300763
0.493206,6.933608,6.974309
-0.814029,7.192182,7.412448
-0.804452,5.631162,7.697358
-1.201889,5.822699,7.965509
-1.977611,5.592855,7.946355
-3.543418,3.993528,8.750807
-3.931279,2.334347,9.248801
-4.563348,2.308010,8.911219
-3.895366,1.304840,8.681376
-3.976769,0.411803,8.674192
-3.976769,-0.445322,8.339005
-4.955997,-1.271321,7.721300
-4.192247,2.185906,7.869741
-6.217741,-1.233014,10.359711
-4.908113,1.022324,9.461884
-1.695095,6.641515,7.659051
-3.672705,2.092532,9.603143
-1.312023,7.501034,7.285556
0.732626,7.745243,6.761226
1.211466,6.904878,5.846641
2.683900,8.757990,4.410120
3.172317,8.662222,3.239355
3.699042,10.477027,2.066196
4.817134,11.049241,1.642422
2.212242,11.824962,0.809240
-1.343147,5.841852,-0.591368
2.662352,9.428366,-0.675165
2.324770,11.018116,-2.248155
4.376601,8.846575,-3.129222
-0.363919,8.966285,-3.830723
1.932121,6.598420,-2.906561
0.043096,7.881712,-3.217807
-1.651999,10.187328,-3.344700
0.069432,8.650250,-3.598485
-0.268151,8.341398,-4.108450
-2.446874,8.039729,-4.359841
-4.125209,8.075643,-4.836287
-4.539406,7.936779,-4.584896
-4.666299,7.989451,-4.177882
-4.177882,7.383718,-5.161899
-7.156269,9.641450,-4.285621
-2.537854,5.197812,-4.946421
-8.248025,3.715801,-4.805163
-7.058106,7.151480,-4.446033
-8.935161,4.371812,-1.898602
-7.091625,7.070077,0.222661
-8.008605,4.917690,1.805228
-8.020576,7.058106,4.041412
-8.204929,5.753267,4.508282
-4.908113,8.963891,4.434062
-1.110910,6.596025,5.849035
-4.264073,4.733336,7.213729
-6.466739,6.689399,7.594408
-5.940014,3.526659,8.221688
-4.764462,6.768408,7.074866
-6.524199,5.188235,5.327099
-7.577648,5.992687,4.481946
-5.322310,9.821015,2.308010
-8.580819,3.107674,2.817975
-8.525752,5.693411,1.285686
-10.208876,2.863465,-0.225055
-8.331821,4.627992,-1.798045
-7.196970,3.816357,-1.989582
-9.476250,0.754174,-0.177171
-9.002198,2.032677,-0.620098
-9.514558,1.766921,-0.220267
-8.796297,0.945710,-1.106121
-10.383653,-2.114080,-0.126893
-9.212888,-2.231396,-0.751779
-10.551247,-1.987187,0.644040
-8.889670,-1.374272,-0.440533
-8.616732,-1.302446,-0.792481
-9.172187,-3.280056,2.298434
-7.417237,-0.840365,-0.586579
-6.581660,-1.750161,-0.938527
-9.806650,-2.322376,-0.122104
-10.113108,0.047884,-1.266533
-8.635885,-2.001553,-1.903390
-8.549694,0.076614,-3.837905
-9.047688,-0.153229,-4.941632
-6.265626,-0.933739,-6.145916
-7.544129,0.292093,-7.357382
-2.750938,-1.309628,-8.611943
-3.950433,-2.370260,-8.614338
-2.612074,-2.999935,-8.757990
1.532289,-2.051831,-8.851363
1.544260,-0.553061,-9.009381
6.718130,1.721431,-8.319851
2.391808,5.741296,-7.649474
4.091691,3.129222,-5.920861
5.688623,6.016629,-3.773262
2.870648,8.973468,-3.497929
5.937620,9.526528,-2.724602
4.323928,6.332664,-3.617639
9.940725,6.382942,-1.058237
3.435679,6.959944,-2.169147
0.639252,9.150639,-0.782904
4.453215,8.303091,3.900155
0.464475,9.818621,2.657564
-1.206678,8.145074,2.875436
-1.766921,10.682928,3.792415
-5.712565,11.307815,4.266468
-2.885013,10.417171,3.062184
-3.749320,9.689334,4.594473
-1.946486,8.183381,5.212177
1.110910,11.817780,5.691017
3.481169,11.772289,4.975151
2.468422,10.524911,3.301604
0.986411,8.870517,2.911349
4.812346,7.814674,-2.952051
3.648763,8.556877,-4.807557
0.304064,3.232172,-1.764527
3.485958,8.015787,2.240973
5.358223,11.870452,3.854665
3.344700,8.044518,1.752556
6.347029,9.521740,-0.397437
4.383783,5.521029,-4.039018
6.217741,5.312734,-6.332664
6.074090,4.070143,-7.891289
2.806004,-3.924097,-7.548918
7.275979,-0.165200,-6.342240
6.093243,0.811634,-4.477157
10.184934,0.869095,-1.393425
9.856928,2.834735,-0.222661
7.809886,7.034164,1.233014
6.363788,7.666234,2.442086
5.652710,7.149086,2.758120
3.531447,8.532935,3.155558
2.367865,6.789956,5.111620
1.460463,8.767567,6.236896
3.574543,9.406818,6.770802
-1.333570,7.776367,7.096414
-7.084443,2.595315,6.088455
0.509965,6.200982,3.299210
5.834670,6.828263,0.488417
7.630321,7.070077,-1.659182
5.676652,3.193865,-6.083666
4.908113,0.782904,-6.883330
4.443638,5.770026,-7.498640
-2.794033,3.404555,-8.118738
2.952051,5.817910,-5.542577
4.106056,8.511387,-2.798822
1.575385,9.416395,-1.067814
0.893037,8.453926,-0.227449
1.826776,8.056489,-0.354342
1.446098,9.749189,0.553061
2.928109,10.714052,1.695095
1.467646,8.192958,0.562637
1.422156,10.302250,-1.225831
-0.823605,5.159504,-4.707000
0.885855,8.746018,-5.319916
-4.630386,3.734955,-7.611167
-9.533711,-1.685518,-4.192247
-6.495469,0.943315,-3.914520
-11.726800,-1.956063,-0.450110
-6.313510,2.245761,-1.187524
-9.282320,-1.010353,0.241814
-7.946355,7.529764,-0.854730
-11.473015,3.234566,0.421380
-9.471461,2.870648,1.010353
-9.251195,5.901707,2.513912
-9.062054,2.961627,4.515464
-7.443573,2.956839,1.491588
-9.114726,-3.088520,-1.106121
-4.905719,-3.912126,-5.204994
-1.477222,-6.308722,-6.631938
-2.063802,-5.736507,-7.795521
2.367865,2.166753,-8.676587
6.691793,2.197877,-6.105214
7.072472,6.186617,-0.378284
7.194576,7.503428,1.367089
5.171475,8.128315,2.284068
3.756502,7.821857,3.344700
0.074220,8.738836,4.517859
0.057461,7.788338,5.008670
-0.548272,9.658210,4.788404
1.177947,9.988609,4.963180
0.198719,9.334992,6.382942
-1.635240,8.688558,5.358223
1.321599,4.232948,6.588843
-3.414132,7.218518,8.710106
-7.474698,2.066196,9.272743
-5.243302,4.182670,7.898471
-6.112397,-1.731008,8.252813
-6.993463,-1.812411,6.586449
-5.741296,-3.191471,5.214571
-7.417237,-2.801216,2.942474
-4.173093,-3.485958,1.110910
-7.374141,-4.390966,6.777985
-6.193799,0.363919,6.138733
-4.359841,5.216965,6.847417
-2.669535,7.390901,5.583278
-0.404620,10.532093,4.345476
-1.711854,10.778696,3.399766
2.066196,9.418789,-1.422156
2.147599,9.684546,-3.306392
5.798757,9.244013,-4.869806
1.537077,-0.701501,-7.156269
5.762844,5.176264,-6.971915
3.263297,-0.952892,-6.641515
7.575254,1.118092,-6.449979
7.893683,-1.079785,-2.911349
13.038822,-2.121263,1.127669
11.314997,-1.898602,1.343147
8.355763,-0.047884,1.711854
9.392453,-3.134010,2.561796
8.276755,0.423774,2.547431
10.024523,0.146046,4.616021
8.829816,2.035071,6.619967
6.751649,2.398990,4.869806
9.471461,1.228225,7.893683
2.638410,3.289633,8.152257
0.454898,5.360618,8.276755
0.727837,3.780444,8.896853
-1.019930,4.850653,9.423577
-1.544260,3.002329,9.500193
-1.314417,1.551443,10.141838
-1.118092,0.304064,10.345345
-0.715866,0.984017,9.957484
-1.853112,0.916979,10.335769
-1.501164,-0.663194,10.529699
-2.509123,1.750161,10.149021
0.241814,-0.196325,10.254366
-0.153229,0.773327,10.419565
-1.716643,2.930503,9.193734
0.385466,4.944026,9.229648
1.187524,4.072537,8.190564
3.028665,5.331887,7.829040
2.504335,5.360618,7.084443
4.295198,2.722207,8.724471
1.400608,2.284068,8.975862
-1.010353,0.938527,10.211270
0.397437,-1.539472,10.613496
-2.025495,-0.921768,10.105926
-4.486734,1.019930,8.413224
-3.064578,0.756568,9.167398
-3.962404,0.876278,9.227253
-4.513070,1.848324,9.042900
-2.726996,1.812411,9.157822
-3.943250,3.605668,8.432378
-4.666299,3.469198,8.250419
-4.891354,4.077325,7.778761
-7.019799,5.295974,7.580042
-5.825093,3.284845,5.145139
-4.446033,3.950433,4.805163
-4.481946,4.211401,6.414066
-6.840234,5.066131,8.944737
-3.852270,4.225766,8.777143
-3.993528,2.947262,10.443507
-0.663194,5.188235,8.525752
-1.103727,3.574543,9.085996
-0.871489,5.475539,7.838616
-1.276109,6.368577,6.512228
-3.064578,6.208165,6.675034
-3.117250,5.748478,6.004658
-7.393295,3.842694,7.603984
-7.977480,5.702988,7.565677
-5.786786,5.619191,6.576872
-3.960010,5.906496,5.434838
-3.071761,9.143456,4.453215
-3.782839,9.229648,3.258508
-2.473210,9.071630,2.743755
-3.299210,11.848904,2.619257
-0.414197,10.448296,1.335965
5.846641,4.225766,1.041478
10.867281,6.375759,0.445322
6.138733,8.123527,-3.162740
2.964022,7.905654,-3.256114
4.558560,7.869741,-2.930503
1.865083,10.919953,-3.038242
-3.351882,9.138668,-3.651158
-0.411803,9.370905,-2.303222
-2.784456,9.346963,-1.158794
-1.446098,8.449138,-0.031125
0.706289,9.148245,-0.225055
1.702277,9.078813,-0.550666
2.983175,10.417171,-0.248997
0.136469,11.003751,-0.440533
1.596933,11.200075,-1.453280
0.134075,10.213664,-0.933739
0.129287,10.548853,-0.495600
-0.598550,7.728483,-1.000776
-0.565032,8.386889,-0.751779
1.074997,10.833762,-0.548272
0.107739,9.241618,-1.046266
0.093374,9.253590,-1.221043
0.687136,9.694122,-1.417367
0.407014,9.749189,-1.216254
0.663194,10.216059,-1.170765
0.584185,8.590396,-1.683124
1.077391,9.143456,-1.297657
0.083797,10.975020,-0.909797
-0.924162,10.180145,-1.015141
-1.934515,9.662998,-0.363919
-0.553061,9.514558,-0.172383
-0.141258,8.523358,-0.459687
-0.818817,9.816227,-0.385466
-0.696713,9.093178,-0.457293
-1.453280,10.180145,-0.308852
-0.500388,9.028535,-0.344765
-0.289698,8.508993,-0.742203
-1.261744,9.806650,-0.117316
0.316035,9.998186,-0.143652
-0.809240,7.824251,-0.330400
0.541090,9.976639,-0.138864
-0.703895,11.319785,0.469264
-0.763750,11.690886,1.165976
0.708684,11.834538,0.617704
1.276109,10.172963,0.526724
0.938527,8.813056,0.598550
0.660800,9.437943,1.106121
0.019154,9.651027,2.329558
2.066196,11.839327,6.107608
-1.170765,7.881712,5.777209
-2.106897,8.674192,5.171475
-2.123657,8.389282,4.742914
-5.849035,7.177816,4.613626
-5.078102,6.921637,2.750938
-2.695871,10.647015,1.577779
-4.299986,7.711723,0.184354
-2.949656,9.957484,-2.059013
-2.147599,9.797073,-3.675100
-1.764527,6.928820,-5.291186
0.304064,5.389348,-7.000646
-1.065420,3.490746,-8.568848
3.131616,1.893813,-9.078813
-2.324770,-4.572925,-8.494628
-1.283292,-6.193799,-8.010999
3.883395,-4.455609,-7.917625
6.184223,1.350330,-6.476315
9.277532,3.770868,-2.870648
7.548918,5.501875,-1.388637
7.299921,6.311116,0.883460
7.369353,6.801927,0.833182
6.165069,9.533711,1.043872
7.120356,7.831434,2.051831
3.651158,5.683835,2.379837
6.619967,6.816292,4.996699
-0.553061,8.209718,5.209783
-0.430956,11.647791,5.430049
1.628057,7.917625,5.291186
1.853112,8.772355,4.156334
3.033453,8.913612,3.287239
7.745243,9.136273,2.298434
8.379705,5.597643,0.488417
6.694188,2.329558,-1.778892
8.669404,-0.593762,-3.423708
7.910442,-1.453280,-5.298368
4.319140,-8.616732,-2.159570
0.847547,-9.799467,-0.883460
-1.146823,-11.195287,2.063802
-2.387019,-8.233660,0.878672
-2.657564,-9.215282,3.368642
-4.072537,-7.551312,4.783615
-5.015852,-7.216124,5.475539
-3.663129,-8.389282,5.145139
-4.429273,-13.385982,4.398149
0.474052,-5.506664,-3.629610
2.396596,1.074997,-7.086837
3.423708,1.369483,-7.283162
7.268796,5.226542,-4.685452
6.854599,9.181764,-0.988805
1.745373,9.600749,2.075773
2.042254,11.434707,2.832340
4.750096,8.130709,1.503559
2.171541,1.065420,-3.866636
12.622231,12.404359,-2.868254
6.102820,2.765303,-4.929661
0.811634,4.120421,-6.354211
3.112462,9.947907,-8.480263
6.859388,8.643068,-2.224213
2.281674,5.530606,-2.308010
5.968745,8.204929,-2.956839
6.823475,7.292738,-2.482787
3.969586,9.835381,0.292093
1.915361,9.356540,-2.044648
-3.234566,4.414908,-5.523423
-3.402161,6.191405,-4.824317
-6.576872,2.817975,-4.599261
-4.031836,6.598420,-4.991910
-7.383718,-1.678335,-3.993528
-5.037400,4.094085,-4.127604
-6.945579,11.681310,-3.926491
-10.024523,1.007959,-1.371878
-10.599131,2.762909,-0.974440
-11.183316,-0.541090,0.395043
-7.618350,-1.187524,-4.086902
-6.849811,0.069432,-3.596091
-12.440271,0.816423,-4.271256
-4.654328,3.430891,-5.284003
0.881066,8.789114,-4.192247
-0.821211,15.140931,-2.885013
3.402161,9.801862,-1.673547
-1.927332,6.466739,-1.192312
-0.196325,8.724471,-1.453280
1.908179,10.189722,-0.284910
4.522647,9.284714,1.199495
5.281609,9.435549,1.532289
7.443573,8.334216,1.228225
8.477868,6.619967,-0.222661
6.584054,2.238579,-6.105214
6.430826,-9.196129,-3.974375
4.872200,-5.442020,-4.819528
5.154716,-9.842563,-1.656788
0.239420,-8.626308,-1.072602
-1.812411,-12.088325,1.891419
-6.742072,-11.051635,3.866636
-5.413290,-7.675810,-0.402226
-5.767632,-6.603208,1.079785
-8.470685,-4.422091,3.711013
-9.241618,-1.367089,0.893037
-9.339781,-0.675165,2.377442
-9.768343,-1.632846,3.165135
-11.003751,-2.549825,6.971915
-7.821857,3.265691,4.201824
-6.272809,2.624045,5.628768
-7.074866,3.512294,6.624756
-5.511452,2.722207,7.261614
-6.095637,3.469198,6.938396
-5.121197,3.323152,7.299921
-5.518635,4.034230,7.074866
-6.543353,4.977545,6.603208
-5.461174,3.052607,7.465121
-5.650316,3.691859,7.565677
-4.632780,3.476381,8.554482
-4.393360,3.684676,8.508993
-4.096479,5.619191,7.108385
-2.367865,4.836287,7.177816
-3.605668,5.403713,7.520187
-4.254497,5.075707,6.624756
-7.287950,5.370194,7.659051
-6.098032,4.316746,6.679822
-8.504205,-0.083797,5.896919
-8.094796,-3.505111,1.752556
-6.739678,-4.230554,-1.345541
-5.951985,-6.744466,-3.165135
-6.411672,-7.223306,-4.106056
-5.063736,-0.347159,-6.749255
-3.746926,2.240973,-9.184157
0.711078,9.521740,-5.923255
-0.395043,8.911219,-5.597643
2.183512,9.260772,-4.386178
0.684742,7.264008,-4.398149
-0.124498,7.048530,-1.948880
-0.926556,8.245630,0.799663
-0.914585,7.876924,5.348647
-0.591368,8.384494,5.099649
-1.185130,6.880936,6.483498
-4.426879,4.831499,7.541735
-2.741361,7.436390,7.465121
-4.077325,3.849876,8.209718
-8.228871,5.267244,9.428366
-5.058948,7.163451,6.856994
-5.099649,4.572925,6.909666
-6.050148,4.242526,7.481880
0.296881,10.934319,6.409278
4.381389,11.269507,4.299986
3.801992,9.852139,0.818817
0.854730,10.141838,-0.806846
3.380613,7.058106,-3.560178
1.414973,4.867412,-5.092467
0.414197,6.179434,-0.871489
-0.040701,11.659762,-4.879383
-6.617573,8.305486,-2.930503
-3.052607,10.594342,-1.146823
-2.554613,7.534553,-2.310405
-7.931990,9.459491,-2.348712
-7.168240,7.843405,-2.430115
-6.162675,8.178593,-2.102109
-7.022193,6.265626,-3.172317
-6.014235,6.143521,-2.679112
-4.254497,7.278373,-3.014300
-5.966351,5.815516,-3.454833
-6.402095,5.832275,-3.746926
